Rowid_,VALUE,COUNT,VALUE_1,BPS_CODE,ZONE,BPS_MODEL,BPS_NAME,GROUPID,GROUPMODEL,GROUPNAME,G,GROUPVEG,R,B,RED,GREEN,BLUE
,1817,9260769,1817,13170,57,5713170,Allegheny-Cumberland Dry Oak Forest and Woodland,290,290,White Oak-Scarlet Oak-Chestnut-1,184,Hardwood,186,148,0.729410000000000,0.721560000000000,0.580390000000000
,1818,6710695,1818,13180,57,5713180,Southern and Central Appalachian Cove Forest,291,291,Beech-Basswood-Yellow Buckeye-3,177,Hardwood,138,255,0.541170000000000,0.694110000000000,1.000000000000000
,1819,5726999,1819,13200,57,5713200,Central and Southern Appalachian Montane Oak Forest,292,292,Red Oak-Chestnut-Black Birch-1,130,Hardwood,180,180,0.705880000000000,0.509800000000000,0.705880000000000
,1820,1033030,1820,13210,57,5713210,South-Central Interior Mesophytic Forest,293,293,Sugar Maple-Beech-Basswood-3,135,Hardwood,71,148,0.278430000000000,0.529410000000000,0.580390000000000
,1821,219170,1821,13500,57,5713500,Central and Southern Appalachian Spruce-Fir Forest,317,317,Red Spruce-Fir-Yellow Birch-5,214,Conifer,207,51,0.811760000000000,0.839210000000000,0.200000000000000
,1822,2800515,1822,13520,57,5713520,Southern Appalachian Montane Pine Forest and Woodland,319,319,Table Mountain Pine-Pitch Pine-1,71,Conifer,117,197,0.458820000000000,0.278430000000000,0.772540000000000
,1823,2474215,1823,13530,57,5713530,Southern Appalachian Low-Elevation Pine Forest,320,320,Virginia Pine-Shortleaf Pine-1,200,Conifer,255,97,1.000000000000000,0.784310000000000,0.380390000000000
,1824,1357825,1824,13680,57,5713680,Southern Piedmont Dry Oak(-Pine) Forest,336,336,White Oak-Southern Red Oak-Shortleaf Pine-1,186,Hardwood-Conifer,211,255,0.827450000000000,0.729410000000000,1.000000000000000
,1825,3012044,1825,13760,57,5713760,Southern Ridge and Valley/Cumberland Dry Calcareous Forest,344,344,Post Oak-White Oak-Eastern Redcedar-1,153,Hardwood,222,122,0.870580000000000,0.600000000000000,0.478430000000000
,1826,10705,1826,14140,57,5714140,Southern Appalachian Grass and Shrub Bald,372,372,Catawba Rosebay-Flattened Oatgrass-3,10,Grassland,240,10,0.941170000000000,0.039210000000000,0.039210000000000
,1827,869012,1827,14710,57,5714710,Central Interior and Appalachian Floodplain Systems,414,414,American Sycamore-Silver Maple-3,191,Riparian,0,176,0.000000000000000,0.749020000000000,0.690190000000000
,1828,5347343,1828,14720,57,5714720,Central Interior and Appalachian Riparian Systems,416,416,River Birch-American Sycamore-3,255,Riparian,36,20,0.141170000000000,1.000000000000000,0.078430000000000
,1829,17530161,1829,13160,54,5413160,Southern Piedmont Mesic Forest,288,288,Beech-3,199,Hardwood,99,125,0.388230000000000,0.780390000000000,0.490190000000000
,1830,112079,1830,13300,54,5413300,Southern Coastal Plain Dry Upland Hardwood Forest,301,301,Post Oak-Chinquapin Oak-Shortleaf Pine-1,231,Hardwood,245,186,0.960780000000000,0.905880000000000,0.729410000000000
,1831,97,1831,13430,54,5413430,Atlantic Coastal Plain Mesic Hardwood Forest,323,323,Beech-Cherrybark Oak-Tulip Tree-3,112,Hardwood,168,0,0.658820000000000,0.439210000000000,0.000000000000000
,1832,171218,1832,13460,54,5413460,Atlantic Coastal Plain Fall-line Sandhills Longleaf Pine Woodland,315,315,Longleaf Pine-Pineland Threeawn-Beyrich Threeawn-1,156,Conifer,78,26,0.305880000000000,0.611760000000000,0.101960000000000
,1833,24158,1833,13490,54,5413490,East Gulf Coastal Plain Interior Upland Longleaf Pine Woodland,315,315,Longleaf Pine-Pineland Threeawn-Beyrich Threeawn-1,176,Conifer,152,0,0.596070000000000,0.690190000000000,0.000000000000000
,1834,966802,1834,13510,54,5413510,Southeastern Interior Longleaf Pine Woodland,318,318,Longleaf Pine-Southern Red Oak-Little Bluestem-1,161,Conifer,143,26,0.560780000000000,0.631370000000000,0.101960000000000
,1835,35787,1835,13520,54,5413520,Southern Appalachian Montane Pine Forest and Woodland,319,319,Table Mountain Pine-Pitch Pine-1,71,Conifer,117,197,0.458820000000000,0.278430000000000,0.772540000000000
,1836,340647,1836,13530,54,5413530,Southern Appalachian Low-Elevation Pine Forest,320,320,Virginia Pine-Shortleaf Pine-1,200,Conifer,255,97,1.000000000000000,0.784310000000000,0.380390000000000
,1837,56244763,1837,13680,54,5413680,Southern Piedmont Dry Oak(-Pine) Forest,336,336,White Oak-Southern Red Oak-Shortleaf Pine-1,186,Hardwood-Conifer,211,255,0.827450000000000,0.729410000000000,1.000000000000000
,1838,3029436,1838,14710,54,5414710,Central Interior and Appalachian Floodplain Systems,414,414,American Sycamore-Silver Maple-3,191,Riparian,0,176,0.000000000000000,0.749020000000000,0.690190000000000
,1839,8862399,1839,14720,54,5414720,Central Interior and Appalachian Riparian Systems,416,416,River Birch-American Sycamore-3,255,Riparian,36,20,0.141170000000000,1.000000000000000,0.078430000000000
,1840,16598118,1840,13030,60,6013030,Northeastern Interior Dry-Mesic Oak Forest,279,279,White Oak-Black Oak-White Pine-1,185,Hardwood,215,100,0.843130000000000,0.725490000000000,0.392150000000000
,1841,2172718,1841,13160,60,6013160,Southern Piedmont Mesic Forest,288,288,Beech-3,199,Hardwood,99,125,0.388230000000000,0.780390000000000,0.490190000000000
,1842,13696343,1842,13240,60,6013240,Northern Atlantic Coastal Plain Hardwood Forest,296,296,White Oak-Black Oak-Little Bluestem-1,112,Hardwood,161,90,0.631370000000000,0.439210000000000,0.352940000000000
,1843,3227254,1843,13350,60,6013350,Atlantic Coastal Plain Dry and Dry-Mesic Oak Forest,301,301,Post Oak-Chinquapin Oak-Shortleaf Pine-1,205,Hardwood,230,156,0.901960000000000,0.803920000000000,0.611760000000000
,1844,23889904,1844,13430,60,6013430,Atlantic Coastal Plain Mesic Hardwood Forest,310,310,Beech-White Oak-Southern Sugar Maple-3,112,Hardwood,168,0,0.658820000000000,0.439210000000000,0.000000000000000
,1845,838037,1845,13470,60,6013470,Atlantic Coastal Plain Upland Longleaf Pine Woodland,315,315,Longleaf Pine-Pineland Threeawn-Beyrich Threeawn-1,186,Conifer,135,24,0.529410000000000,0.729410000000000,0.094110000000000
,1846,3354,1846,13520,60,6013520,Southern Appalachian Montane Pine Forest and Woodland,319,319,Table Mountain Pine-Pitch Pine-1,71,Conifer,117,197,0.458820000000000,0.278430000000000,0.772540000000000
,1847,39192,1847,13530,60,6013530,Southern Appalachian Low-Elevation Pine Forest,320,320,Virginia Pine-Shortleaf Pine-1,200,Conifer,255,97,1.000000000000000,0.784310000000000,0.380390000000000
,1848,4638358,1848,13550,60,6013550,Northern Atlantic Coastal Plain Pitch Pine Barrens,321,321,Pitch Pine-Scrub Oak-1,165,Conifer,255,82,1.000000000000000,0.647050000000000,0.321560000000000
,1849,166323,1849,13610,60,6013610,Central Atlantic Coastal Plain Maritime Forest,326,326,Live Oak-Wax Myrtle-3,0,Hardwood,237,229,0.929410000000000,0.000000000000000,0.898030000000000
,1850,2835997,1850,13680,60,6013680,Southern Piedmont Dry Oak(-Pine) Forest,336,336,White Oak-Southern Red Oak-Shortleaf Pine-1,186,Hardwood-Conifer,211,255,0.827450000000000,0.729410000000000,1.000000000000000
,1851,6441093,1851,13690,60,6013690,Central Appalachian Dry Oak-Pine Forest,337,337,Chestnut Oak-Virginia Pine-White Pine-3,255,Hardwood-Conifer,0,220,0.000000000000000,1.000000000000000,0.862740000000000
,1852,3295015,1852,13700,60,6013700,Appalachian (Hemlock-)Northern Hardwood Forest,338,338,Beech-Hemlock-Sugar Maple-5,255,Hardwood,214,145,0.839210000000000,1.000000000000000,0.568620000000000
,1853,5419,1853,13750,60,6013750,Eastern Serpentine Woodland,343,343,White Oak-Pine-Serpentine Forbs-1,94,Hardwood-Conifer,229,99,0.898030000000000,0.368620000000000,0.388230000000000
,1854,149156,1854,13770,60,6013770,Central Appalachian Pine-Oak Rocky Woodland,345,345,Red Pine-Pitch Pine-Black Oak-3,0,Hardwood-Conifer,255,77,1.000000000000000,0.000000000000000,0.301960000000000
,1855,1088634,1855,13790,60,6013790,Northern Atlantic Coastal Plain Maritime Forest,347,347,Scarlet Oak-Black Oak-American Holly-1,0,Hardwood-Conifer,237,179,0.929410000000000,0.000000000000000,0.701960000000000
,1856,230941,1856,14000,60,6014000,Central Appalachian Alkaline Glade and Woodland,362,362,Redcedar-Chinquapin Oak-Redbud-2,153,Savanna,255,229,1.000000000000000,0.600000000000000,0.898030000000000
,1857,791147,1857,14360,60,6014360,Northern Atlantic Coastal Plain Dune and Swale,388,388,Sea Oats-1,31,Grassland,100,87,0.392150000000000,0.121560000000000,0.341170000000000
,1858,35505,1858,14490,60,6014490,Central Atlantic Coastal Plain Wet Longleaf Pine Savanna and Flatwoods,397,397,Longleaf Pine-Slash Pine-Saw Palmetto-1,237,Riparian,143,41,0.560780000000000,0.929410000000000,0.160780000000000
,1859,137461,1859,14520,60,6014520,Atlantic Coastal Plain Peatland Pocosin and Canebrake,398,398,Pond Pine-Swamp Titi-Giant Cane-1,125,Riparian,255,0,1.000000000000000,0.490190000000000,0.000000000000000
,1860,167424,1860,14680,60,6014680,Atlantic Coastal Plain Streamhead Seepage Swamp-Pocosin-Baygall,408,408,Pond Pine-Swamp Tupelo-1,79,Riparian,68,145,0.266660000000000,0.309800000000000,0.568620000000000
,1861,584284,1861,14710,60,6014710,Central Interior and Appalachian Floodplain Systems,414,414,American Sycamore-Silver Maple-3,191,Riparian,0,176,0.000000000000000,0.749020000000000,0.690190000000000
,1862,119825,1862,14720,60,6014720,Central Interior and Appalachian Riparian Systems,416,416,River Birch-American Sycamore-3,255,Riparian,36,20,0.141170000000000,1.000000000000000,0.078430000000000
,1863,3171420,1863,14730,60,6014730,Gulf and Atlantic Coastal Plain Floodplain Systems,418,418,Willow Oak-Water Oak-American Elm-3,119,Riparian,102,205,0.400000000000000,0.466660000000000,0.803920000000000
,1864,1870760,1864,14740,60,6014740,Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,421,421,American Sycamore-Sugarberry-Pine-3,185,Riparian,171,235,0.670580000000000,0.725490000000000,0.921560000000000
,1865,157395,1865,14790,60,6014790,Central Interior and Appalachian Swamp Systems,426,426,Red Maple-Black Ash-Blackgum-5,61,Riparian,207,255,0.811760000000000,0.239210000000000,1.000000000000000
,1866,5802130,1866,14800,60,6014800,Gulf and Atlantic Coastal Plain Swamp Systems,427,427,Bald Cypress-Atlantic White Cedar-Red Maple-5,212,Riparian,102,179,0.400000000000000,0.831370000000000,0.701960000000000
,1867,3247359,1867,14900,60,6014900,Gulf and Atlantic Coastal Plain Tidal Marsh Systems,435,435,Saltmeadow Cordgrass-Saltgrass-Gulf Cordgrass-2,235,Riparian,255,0,1.000000000000000,0.921560000000000,0.000000000000000
,1868,27151,1868,14980,60,6014980,Gulf and Atlantic Coastal Plain Sparsely Vegetated Systems,100,100,Sparsely Vegetated,97,Sparse,171,56,0.670580000000000,0.380390000000000,0.219600000000000
,1869,2157627,1869,15010,60,6015010,Central Atlantic Coastal Plain Nonriverine Swamp and Wet Hardwood Forest,444,444,Atlantic White Cedar-4,214,Riparian,99,255,0.388230000000000,0.839210000000000,1.000000000000000
,1870,66503896,1870,13030,61,6113030,Northeastern Interior Dry-Mesic Oak Forest,279,279,White Oak-Black Oak-White Pine-1,185,Hardwood,215,100,0.843130000000000,0.725490000000000,0.392150000000000
,1871,86004,1871,13150,61,6113150,Southern Appalachian Oak Forest,287,287,Chestnut Oak-White Oak-Chestnut-1,227,Hardwood,181,194,0.709800000000000,0.890190000000000,0.760780000000000
,1872,790635,1872,13160,61,6113160,Southern Piedmont Mesic Forest,288,288,Beech-3,199,Hardwood,99,125,0.388230000000000,0.780390000000000,0.490190000000000
,1873,3147680,1873,13170,61,6113170,Allegheny-Cumberland Dry Oak Forest and Woodland,290,290,White Oak-Scarlet Oak-Chestnut-1,184,Hardwood,186,148,0.729410000000000,0.721560000000000,0.580390000000000
,1874,3440512,1874,13180,61,6113180,Southern and Central Appalachian Cove Forest,291,291,Beech-Basswood-Yellow Buckeye-3,177,Hardwood,138,255,0.541170000000000,0.694110000000000,1.000000000000000
,1875,2414688,1875,13200,61,6113200,Central and Southern Appalachian Montane Oak Forest,292,292,Red Oak-Chestnut-Black Birch-1,130,Hardwood,180,180,0.705880000000000,0.509800000000000,0.705880000000000
,1876,8144149,1876,13210,61,6113210,South-Central Interior Mesophytic Forest,293,293,Sugar Maple-Beech-Basswood-3,135,Hardwood,71,148,0.278430000000000,0.529410000000000,0.580390000000000
,1877,12113,1877,13400,61,6113400,Appalachian Shale Barrens,308,308,Chestnut Oak-Virginia Pine-Rockcress-5,156,Hardwood,156,156,0.611760000000000,0.611760000000000,0.611760000000000
,1878,2433434,1878,13500,61,6113500,Central and Southern Appalachian Spruce-Fir Forest,317,317,Red Spruce-Fir-Yellow Birch-5,43,Conifer,144,181,0.564700000000000,0.168620000000000,0.709800000000000
,1879,93503,1879,13520,61,6113520,Southern Appalachian Montane Pine Forest and Woodland,319,319,Table Mountain Pine-Pitch Pine-1,71,Conifer,117,197,0.458820000000000,0.278430000000000,0.772540000000000
,1880,42523,1880,13530,61,6113530,Southern Appalachian Low-Elevation Pine Forest,320,320,Virginia Pine-Shortleaf Pine-1,200,Conifer,255,97,1.000000000000000,0.784310000000000,0.380390000000000
,1881,2253586,1881,13680,61,6113680,Southern Piedmont Dry Oak(-Pine) Forest,336,336,White Oak-Southern Red Oak-Shortleaf Pine-1,186,Hardwood-Conifer,211,255,0.827450000000000,0.729410000000000,1.000000000000000
,1882,11355624,1882,13690,61,6113690,Central Appalachian Dry Oak-Pine Forest,337,337,Chestnut Oak-Virginia Pine-White Pine-3,255,Hardwood-Conifer,0,220,0.000000000000000,1.000000000000000,0.862740000000000
,1883,7005924,1883,13700,61,6113700,Appalachian (Hemlock-)Northern Hardwood Forest,338,338,Beech-Hemlock-Sugar Maple-5,255,Hardwood,214,145,0.839210000000000,1.000000000000000,0.568620000000000
,1884,234303,1884,13760,61,6113760,Southern Ridge and Valley/Cumberland Dry Calcareous Forest,344,344,Post Oak-White Oak-Eastern Redcedar-1,153,Hardwood,222,122,0.870580000000000,0.600000000000000,0.478430000000000
,1885,482681,1885,13770,61,6113770,Central Appalachian Pine-Oak Rocky Woodland,345,345,Red Pine-Pitch Pine-Black Oak-3,0,Hardwood-Conifer,255,77,1.000000000000000,0.000000000000000,0.301960000000000
,1886,424772,1886,14000,61,6114000,Central Appalachian Alkaline Glade and Woodland,362,362,Redcedar-Chinquapin Oak-Redbud-2,153,Savanna,255,229,1.000000000000000,0.600000000000000,0.898030000000000
,1887,2425716,1887,14710,61,6114710,Central Interior and Appalachian Floodplain Systems,414,414,American Sycamore-Silver Maple-3,191,Riparian,0,176,0.000000000000000,0.749020000000000,0.690190000000000
,1888,10282728,1888,14720,61,6114720,Central Interior and Appalachian Riparian Systems,416,416,River Birch-American Sycamore-3,255,Riparian,36,20,0.141170000000000,1.000000000000000,0.078430000000000
,1889,277945,1889,14790,61,6114790,Central Interior and Appalachian Swamp Systems,426,426,Red Maple-Black Ash-Blackgum-5,61,Riparian,207,255,0.811760000000000,0.239210000000000,1.000000000000000
,1890,33820281,1890,13020,63,6313020,Laurentian-Acadian Northern Hardwoods Forest,278,278,Sugar Maple-Eastern Hemlock-5,230,Hardwood,76,0,0.298030000000000,0.901960000000000,0.000000000000000
,1891,614199,1891,13030,63,6313030,Northeastern Interior Dry-Mesic Oak Forest,279,279,White Oak-Black Oak-White Pine-1,185,Hardwood,215,100,0.843130000000000,0.725490000000000,0.392150000000000
,1892,13771,1892,13210,63,6313210,South-Central Interior Mesophytic Forest,293,293,Sugar Maple-Beech-Basswood-3,135,Hardwood,71,148,0.278430000000000,0.529410000000000,0.580390000000000
,1893,172843,1893,13620,63,6313620,Laurentian-Acadian Northern Pine(-Oak) Forest,327,327,Red Pine-White Pine-White Oak-3,191,Hardwood-Conifer,255,191,1.000000000000000,0.749020000000000,0.749020000000000
,1894,2046571,1894,13660,63,6313660,Laurentian-Acadian Pine-Hemlock-Hardwood Forest,334,334,Eastern Hemlock-White Pine-Yellow Birch-3,255,Hardwood-Conifer,208,99,0.815680000000000,1.000000000000000,0.388230000000000
,1895,9838792,1895,13690,63,6313690,Central Appalachian Dry Oak-Pine Forest,337,337,Chestnut Oak-Virginia Pine-White Pine-3,255,Hardwood-Conifer,0,220,0.000000000000000,1.000000000000000,0.862740000000000
,1896,22270279,1896,13700,63,6313700,Appalachian (Hemlock-)Northern Hardwood Forest,338,338,Beech-Hemlock-Sugar Maple-5,255,Hardwood,214,145,0.839210000000000,1.000000000000000,0.568620000000000
,1897,26622,1897,13730,63,6313730,Acadian Low-Elevation Spruce-Fir-Hardwood Forest,341,341,Red Spruce-Balsam Fir-Yellow Birch-5,160,Hardwood-Conifer,130,100,0.509800000000000,0.627450000000000,0.392150000000000
,1898,61157,1898,13770,63,6313770,Central Appalachian Pine-Oak Rocky Woodland,345,345,Red Pine-Pitch Pine-Black Oak-3,0,Hardwood-Conifer,255,77,1.000000000000000,0.000000000000000,0.301960000000000
,1899,17837,1899,14000,63,6314000,Central Appalachian Alkaline Glade and Woodland,362,362,Redcedar-Chinquapin Oak-Redbud-2,153,Savanna,255,229,1.000000000000000,0.600000000000000,0.898030000000000
,1900,1188974,1900,14710,63,6314710,Central Interior and Appalachian Floodplain Systems,414,414,American Sycamore-Silver Maple-3,191,Riparian,0,176,0.000000000000000,0.749020000000000,0.690190000000000
,1901,4851884,1901,14720,63,6314720,Central Interior and Appalachian Riparian Systems,416,416,River Birch-American Sycamore-3,255,Riparian,36,20,0.141170000000000,1.000000000000000,0.078430000000000
,1902,2254802,1902,14750,63,6314750,Laurentian-Acadian Floodplain Systems,422,422,Silver Maple-Green Ash-Black Ash-3,143,Riparian,122,245,0.478430000000000,0.560780000000000,0.960780000000000
,1903,63459,1903,14770,63,6314770,Boreal Acidic Peatland Systems,424,424,Black Spruce-Tamarack-Sphagnum-3,0,Riparian,106,138,0.415680000000000,0.000000000000000,0.541170000000000
,1904,6130948,1904,14790,63,6314790,Central Interior and Appalachian Swamp Systems,426,426,Red Maple-Black Ash-Blackgum-5,61,Riparian,207,255,0.811760000000000,0.239210000000000,1.000000000000000
,1905,191414,1905,14810,63,6314810,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,428,428,Northern White Cedar-5,189,Riparian,232,255,0.909800000000000,0.741170000000000,1.000000000000000
,1906,385839,1906,14920,63,6314920,Great Lakes Coastal Marsh Systems,437,437,Common Threesquare-Hardstem Bulrush-5,245,Riparian,122,202,0.478430000000000,0.960780000000000,0.792150000000000
,1907,274527,1907,14940,63,6314940,Laurentian-Acadian Shrub-Herbaceous Wetland Systems,439,439,Upright Sedge-Bluejoint Grass-5,168,Riparian,0,107,0.000000000000000,0.658820000000000,0.419600000000000
,1908,436401,1908,15180,63,6315180,North-Central Interior Wet Flatwoods,452,452,Pin Oak-Swamp White Oak-Maple-5,237,Hardwood,211,38,0.827450000000000,0.929410000000000,0.149020000000000
,1909,41456867,1909,13030,62,6213030,Northeastern Interior Dry-Mesic Oak Forest,279,279,White Oak-Black Oak-White Pine-1,185,Hardwood,215,100,0.843130000000000,0.725490000000000,0.392150000000000
,1910,1857121,1910,13100,62,6213100,North-Central Interior Dry-Mesic Oak Forest and Woodland,285,285,White Oak-Black Oak-Mockernut Hickory-1,163,Hardwood,176,222,0.690190000000000,0.639210000000000,0.870580000000000
,1911,12482035,1911,13130,62,6213130,North-Central Interior Beech-Maple Forest,286,286,Sugar Maple-Beech-Basswood-5,156,Hardwood,0,44,0.000000000000000,0.611760000000000,0.172540000000000
,1912,17855635,1912,13170,62,6213170,Allegheny-Cumberland Dry Oak Forest and Woodland,290,290,White Oak-Scarlet Oak-Chestnut-1,184,Hardwood,186,148,0.729410000000000,0.721560000000000,0.580390000000000
,1913,8512356,1913,13210,62,6213210,South-Central Interior Mesophytic Forest,293,293,Sugar Maple-Beech-Basswood-3,135,Hardwood,71,148,0.278430000000000,0.529410000000000,0.580390000000000
,1914,1237975,1914,13700,62,6213700,Appalachian (Hemlock-)Northern Hardwood Forest,338,338,Beech-Hemlock-Sugar Maple-5,255,Hardwood,214,145,0.839210000000000,1.000000000000000,0.568620000000000
,1915,4647375,1915,14710,62,6214710,Central Interior and Appalachian Floodplain Systems,412,412,Silver Maple-American Sycamore-Black Willow-3,191,Riparian,0,176,0.000000000000000,0.749020000000000,0.690190000000000
,1916,5239075,1916,14720,62,6214720,Central Interior and Appalachian Riparian Systems,416,416,River Birch-American Sycamore-3,255,Riparian,36,20,0.141170000000000,1.000000000000000,0.078430000000000
,1917,153603,1917,14790,62,6214790,Central Interior and Appalachian Swamp Systems,426,426,Red Maple-Black Ash-Blackgum-5,61,Riparian,207,255,0.811760000000000,0.239210000000000,1.000000000000000
,1918,70800,1918,14930,62,6214930,Central Interior and Appalachian Shrub-Herbaceous Wetland Systems,438,438,Upright Sedge-Bluejoint Grass-2,150,Riparian,240,20,0.941170000000000,0.588230000000000,0.078430000000000
,1919,888369,1919,15180,62,6215180,North-Central Interior Wet Flatwoods,452,452,Pin Oak-Swamp White Oak-Maple-5,237,Hardwood,211,38,0.827450000000000,0.929410000000000,0.149020000000000
,1920,11446153,1920,13020,65,6513020,Laurentian-Acadian Northern Hardwoods Forest,278,278,Sugar Maple-Eastern Hemlock-5,230,Hardwood,76,0,0.298030000000000,0.901960000000000,0.000000000000000
,1921,1195242,1921,13030,65,6513030,Northeastern Interior Dry-Mesic Oak Forest,279,279,White Oak-Black Oak-White Pine-1,185,Hardwood,215,100,0.843130000000000,0.725490000000000,0.392150000000000
,1922,4601702,1922,13240,65,6513240,Northern Atlantic Coastal Plain Hardwood Forest,296,296,White Oak-Black Oak-Little Bluestem-1,112,Hardwood,161,90,0.631370000000000,0.439210000000000,0.352940000000000
,1923,759967,1923,13550,65,6513550,Northern Atlantic Coastal Plain Pitch Pine Barrens,321,321,Pitch Pine-Scrub Oak-1,165,Conifer,255,82,1.000000000000000,0.647050000000000,0.321560000000000
,1924,1255185,1924,13620,65,6513620,Laurentian-Acadian Northern Pine(-Oak) Forest,327,327,Red Pine-White Pine-White Oak-3,191,Hardwood-Conifer,255,191,1.000000000000000,0.749020000000000,0.749020000000000
,1925,5458211,1925,13660,65,6513660,Laurentian-Acadian Pine-Hemlock-Hardwood Forest,334,334,Eastern Hemlock-White Pine-Yellow Birch-3,255,Hardwood-Conifer,208,99,0.815680000000000,1.000000000000000,0.388230000000000
,1926,27439311,1926,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,337,337,Chestnut Oak-Virginia Pine-White Pine-3,255,Hardwood-Conifer,0,220,0.000000000000000,1.000000000000000,0.862740000000000
,1927,6811268,1927,13700,65,6513700,Appalachian (Hemlock-)Northern Hardwood Forest,338,338,Beech-Hemlock-Sugar Maple-5,255,Hardwood,214,145,0.839210000000000,1.000000000000000,0.568620000000000
,1928,41141,1928,13730,65,6513730,Acadian Low-Elevation Spruce-Fir-Hardwood Forest,341,341,Red Spruce-Balsam Fir-Yellow Birch-5,160,Hardwood-Conifer,130,100,0.509800000000000,0.627450000000000,0.392150000000000
,1929,248122,1929,13740,65,6513740,Acadian-Appalachian Montane Spruce-Fir Forest,342,342,Red Spruce-Balsam Fir-American Mountain Ash-5,107,Hardwood-Conifer,144,181,0.564700000000000,0.419600000000000,0.709800000000000
,1930,1504200,1930,13770,65,6513770,Central Appalachian Pine-Oak Rocky Woodland,345,345,Red Pine-Pitch Pine-Black Oak-3,0,Hardwood-Conifer,255,77,1.000000000000000,0.000000000000000,0.301960000000000
,1931,70462,1931,13790,65,6513790,Northern Atlantic Coastal Plain Maritime Forest,347,347,Scarlet Oak-Black Oak-American Holly-1,0,Hardwood-Conifer,237,179,0.929410000000000,0.000000000000000,0.701960000000000
,1932,239328,1932,14360,65,6514360,Northern Atlantic Coastal Plain Dune and Swale,389,389,American Beachgrass-Northern Bayberry-1,31,Grassland,100,87,0.392150000000000,0.121560000000000,0.341170000000000
,1933,918628,1933,14710,65,6514710,Central Interior and Appalachian Floodplain Systems,414,414,American Sycamore-Silver Maple-3,191,Riparian,0,176,0.000000000000000,0.749020000000000,0.690190000000000
,1934,85001,1934,14720,65,6514720,Central Interior and Appalachian Riparian Systems,416,416,River Birch-American Sycamore-3,255,Riparian,36,20,0.141170000000000,1.000000000000000,0.078430000000000
,1935,188722,1935,14750,65,6514750,Laurentian-Acadian Floodplain Systems,422,422,Silver Maple-Green Ash-Black Ash-3,143,Riparian,122,245,0.478430000000000,0.560780000000000,0.960780000000000
,1936,31208,1936,14770,65,6514770,Boreal Acidic Peatland Systems,424,424,Black Spruce-Tamarack-Sphagnum-3,0,Riparian,106,138,0.415680000000000,0.000000000000000,0.541170000000000
,1937,5322690,1937,14790,65,6514790,Central Interior and Appalachian Swamp Systems,426,426,Red Maple-Black Ash-Blackgum-5,61,Riparian,207,255,0.811760000000000,0.239210000000000,1.000000000000000
,1938,2204050,1938,14800,65,6514800,Gulf and Atlantic Coastal Plain Swamp Systems,427,427,Bald Cypress-Atlantic White Cedar-Red Maple-5,212,Riparian,102,179,0.400000000000000,0.831370000000000,0.701960000000000
,1939,647500,1939,14900,65,6514900,Gulf and Atlantic Coastal Plain Tidal Marsh Systems,436,436,Smooth Cordgrass-Saltmeadow Rush-Saltmeadow Cordgrass-2,235,Riparian,255,0,1.000000000000000,0.921560000000000,0.000000000000000
,1940,865913,1940,14940,65,6514940,Laurentian-Acadian Shrub-Herbaceous Wetland Systems,439,439,Upright Sedge-Bluejoint Grass-5,168,Riparian,0,107,0.000000000000000,0.658820000000000,0.419600000000000
,1941,1339517,1941,15180,65,6515180,North-Central Interior Wet Flatwoods,452,452,Pin Oak-Swamp White Oak-Maple-5,237,Hardwood,211,38,0.827450000000000,0.929410000000000,0.149020000000000
,1942,2373675,1942,15260,65,6515260,Laurentian-Acadian Swamp Systems,428,428,Northern White Cedar-5,160,Riparian,232,255,0.909800000000000,0.627450000000000,1.000000000000000
,1943,25453654,1943,13020,64,6413020,Laurentian-Acadian Northern Hardwoods Forest,278,278,Sugar Maple-Eastern Hemlock-5,230,Hardwood,76,0,0.298030000000000,0.901960000000000,0.000000000000000
,1944,2993173,1944,13030,64,6413030,Northeastern Interior Dry-Mesic Oak Forest,279,279,White Oak-Black Oak-White Pine-1,185,Hardwood,215,100,0.843130000000000,0.725490000000000,0.392150000000000
,1945,369631,1945,13540,64,6413540,Northeastern Interior Pine Barrens,321,321,Pitch Pine-Scrub Oak-1,196,Conifer,255,82,1.000000000000000,0.768620000000000,0.321560000000000
,1946,3718875,1946,13620,64,6413620,Laurentian-Acadian Northern Pine(-Oak) Forest,327,327,Red Pine-White Pine-White Oak-3,191,Hardwood-Conifer,255,191,1.000000000000000,0.749020000000000,0.749020000000000
,1947,16151196,1947,13660,64,6413660,Laurentian-Acadian Pine-Hemlock-Hardwood Forest,334,334,Eastern Hemlock-White Pine-Yellow Birch-3,255,Hardwood-Conifer,208,99,0.815680000000000,1.000000000000000,0.388230000000000
,1948,7983390,1948,13690,64,6413690,Central Appalachian Dry Oak-Pine Forest,337,337,Chestnut Oak-Virginia Pine-White Pine-3,255,Hardwood-Conifer,0,220,0.000000000000000,1.000000000000000,0.862740000000000
,1949,6169316,1949,13700,64,6413700,Appalachian (Hemlock-)Northern Hardwood Forest,338,338,Beech-Hemlock-Sugar Maple-5,255,Hardwood,214,145,0.839210000000000,1.000000000000000,0.568620000000000
,1950,790565,1950,13730,64,6413730,Acadian Low-Elevation Spruce-Fir-Hardwood Forest,341,341,Red Spruce-Balsam Fir-Yellow Birch-5,160,Hardwood-Conifer,130,100,0.509800000000000,0.627450000000000,0.392150000000000
