Rowid_,VALUE,COUNT,VALUE_1,CLASSNAME,EVT_FUEL,EVT_FUEL_N,EVT_LF,EVT_GP,EVT_PHYS,EVT_GP_N,SAF_SRM,EVT_ORDER,EVT_CLASS,EVT_SBCLS,R,G,B,RED,GREEN,BLUE
,3321,99852201,3321.000000000000000,South-Central Interior Mesophytic Forest,2321.000000000000000,Tr South-Central Interior Mesophytic Forest,Tree,655.000000000000000,Hardwood,Beech-Maple-Basswood Forest,SAF 60: Sugar Maple-Beech,Tree-dominated,Closed tree canopy,Deciduous closed tree canopy,0.000000000000000,38.000000000000000,115.000000000000000,0.000000000000000,0.149020000000000,0.450980000000000
,3322,4,3322.000000000000000,Crowley's Ridge Mesic Loess Slope Forest,2321.000000000000000,Tr Crowley's Ridge Mesic Loess Slope Forest,Tree,667.000000000000000,Hardwood,White Oak-Beech Forest and Woodland,SAF 53: White Oak,Tree-dominated,Closed tree canopy,Deciduous closed tree canopy,85.000000000000000,187.000000000000000,194.000000000000000,0.333333000000000,0.733333000000000,0.760784000000000
,3323,11544178,3323.000000000000000,West Gulf Coastal Plain Mesic Hardwood Forest,2323.000000000000000,Tr West Gulf Coastal Plain Mesic Hardwood Forest,Tree,680.000000000000000,Hardwood,Sweetgum-Water Oak Forest,SAF 92: Sweetgum-Willow Oak,Tree-dominated,Closed tree canopy,Deciduous closed tree canopy,145.000000000000000,255.000000000000000,115.000000000000000,0.568627000000000,1.000000000000000,0.450980000000000
,3324,6565369,3324.000000000000000,Northern Atlantic Coastal Plain Hardwood Forest,2324.000000000000000,Tr Northern Atlantic Coastal Plain Hardwood Forest,Tree,658.000000000000000,Hardwood,Coastal Plain Oak Forest,SAF 52: White Oak-Black Oak-Northern Red Oak,Tree-dominated,Closed tree canopy,Deciduous closed tree canopy,85.000000000000000,187.000000000000000,194.000000000000000,0.333333000000000,0.733333000000000,0.760784000000000
,3325,1772445,3325.000000000000000,East Gulf Coastal Plain Northern Mesic Hardwood Slope Forest,2325.000000000000000,Tr East Gulf Coastal Plain Northern Mesic Hardwood Slope Forest,Tree,680.000000000000000,Hardwood,Sweetgum-Water Oak Forest,SAF 59: Yellow Poplar-White Oak-Northern Red Oak,Tree-dominated,Closed tree canopy,Deciduous closed tree canopy,159.000000000000000,255.000000000000000,128.000000000000000,0.623529000000000,1.000000000000000,0.501961000000000
,3326,12540,3326.000000000000000,South-Central Interior/Upper Coastal Plain Flatwoods,2326.000000000000000,Tr South-Central Interior/Upper Coastal Plain Flatwoods,Tree,673.000000000000000,Hardwood,Hardwood Flatwoods,SAF 40: Post Oak-Blackjack Oak,Tree-dominated,Closed tree canopy,Deciduous closed tree canopy,85.000000000000000,187.000000000000000,194.000000000000000,0.333333000000000,0.733333000000000,0.760784000000000
,3327,1401311,3327.000000000000000,East Gulf Coastal Plain Northern Loess Bluff Forest,2327.000000000000000,Tr East Gulf Coastal Plain Northern Loess Bluff Forest,Tree,667.000000000000000,Hardwood,White Oak-Beech Forest and Woodland,SAF 53: White Oak,Tree-dominated,Closed tree canopy,Deciduous closed tree canopy,85.000000000000000,187.000000000000000,194.000000000000000,0.333333000000000,0.733333000000000,0.760784000000000
,3328,15394,3328.000000000000000,Southern Coastal Plain Limestone Forest,2328.000000000000000,Tr Southern Coastal Plain Limestone Forest,Tree,680.000000000000000,Hardwood,Sweetgum-Water Oak Forest,SAF 91: Swamp Chestnut Oak-Cherrybark Oak,Tree-dominated,Closed tree canopy,Deciduous closed tree canopy,100.000000000000000,204.000000000000000,206.000000000000000,0.392157000000000,0.800000000000000,0.807843000000000
,3329,1083861,3329.000000000000000,East Gulf Coastal Plain Southern Loess Bluff Forest,2329.000000000000000,Tr East Gulf Coastal Plain Southern Loess Bluff Forest,Tree,667.000000000000000,Hardwood,White Oak-Beech Forest and Woodland,SAF 91: Swamp Chestnut Oak-Cherrybark Oak,Tree-dominated,Closed tree canopy,Deciduous closed tree canopy,100.000000000000000,204.000000000000000,206.000000000000000,0.392157000000000,0.800000000000000,0.807843000000000
,3330,19451828,3330.000000000000000,Southern Coastal Plain Dry Upland Hardwood Forest,2330.000000000000000,Tr Southern Coastal Plain Dry Upland Hardwood Forest,Tree,658.000000000000000,Hardwood,Coastal Plain Oak Forest,SAF 89: Live Oak,Tree-dominated,Closed tree canopy,Deciduous closed tree canopy,145.000000000000000,255.000000000000000,115.000000000000000,0.568627000000000,1.000000000000000,0.450980000000000
,3331,559779,3331.000000000000000,Eastern Great Plains Tallgrass Aspen Forest and Woodland,2331.000000000000000,Tr Eastern Great Plains Tallgrass Aspen Parkland,Tree,602.000000000000000,Hardwood,"Aspen Forest, Woodland, and Parkland",SRM 16: Aspen,Tree-dominated,Open tree canopy,Deciduous open tree canopy,192.000000000000000,255.000000000000000,138.000000000000000,0.752941000000000,1.000000000000000,0.541176000000000
,3332,3095760,3332.000000000000000,Gulf and Atlantic Coastal Plain Floodplain Herbaceous,2473.000000000000000,Tr Gulf and Atlantic Coastal Plain Floodplain Systems,Herb,666.000000000000000,Riparian,Eastern Floodplain Forests,SAF 92: Sweetgum-Willow Oak,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,145.000000000000000,255.000000000000000,115.000000000000000,0.568627000000000,1.000000000000000,0.450980000000000
,3333,137181,3333.000000000000000,South Florida Hardwood Hammock,2333.000000000000000,Tr South Florida Hardwood Hammock,Tree,672.000000000000000,Hardwood,Hammocks,SAF 105: Tropical Hardwoods,Tree-dominated,Closed tree canopy,Deciduous closed tree canopy,60.000000000000000,113.000000000000000,126.000000000000000,0.235294000000000,0.443137000000000,0.494118000000000
,3334,2604058,3334.000000000000000,Ozark-Ouachita Mesic Hardwood Forest,2334.000000000000000,Tr Ozark-Ouachita Mesic Hardwood Forest,Tree,655.000000000000000,Hardwood,Beech-Maple-Basswood Forest,SAF 52: White Oak-Black Oak-Northern Red Oak,Tree-dominated,Closed tree canopy,Deciduous closed tree canopy,85.000000000000000,187.000000000000000,194.000000000000000,0.333333000000000,0.733333000000000,0.760784000000000
,3335,14501615,3335.000000000000000,Southern Atlantic Coastal Plain Dry and Dry-Mesic Oak Forest,2335.000000000000000,Tr Southern Atlantic Coastal Plain Dry and Dry-Mesic Oak Forest,Tree,658.000000000000000,Hardwood,Coastal Plain Oak Forest,SAF 72: Southern Scrub Oak,Tree-dominated,Closed tree canopy,Deciduous closed tree canopy,145.000000000000000,255.000000000000000,115.000000000000000,0.568627000000000,1.000000000000000,0.450980000000000
,3336,136238,3336.000000000000000,Southwest Florida Coastal Strand and Maritime Hammock,2336.000000000000000,Tr Southwest Florida Coastal Strand and Maritime Hammock,Tree,672.000000000000000,Hardwood,Hammocks,SAF 105: Tropical Hardwoods,Tree-dominated,Closed tree canopy,Deciduous closed tree canopy,60.000000000000000,113.000000000000000,126.000000000000000,0.235294000000000,0.443137000000000,0.494118000000000
,3337,84675,3337.000000000000000,Southeast Florida Coastal Strand and Maritime Hammock,2337.000000000000000,Tr Southeast Florida Coastal Strand and Maritime Hammock,Tree,672.000000000000000,Hardwood,Hammocks,SAF 105: Tropical Hardwoods,Tree-dominated,Closed tree canopy,Deciduous closed tree canopy,60.000000000000000,113.000000000000000,126.000000000000000,0.235294000000000,0.443137000000000,0.494118000000000
,3338,3516009,3338.000000000000000,Central and South Texas Coastal Fringe Forest and Woodland,2338.000000000000000,Tr Central and South Texas Coastal Fringe Forest and Woodland,Tree,656.000000000000000,Hardwood,Texas Live Oak,SAF 89: Live Oak,Tree-dominated,Open tree canopy,Deciduous open tree canopy,145.000000000000000,255.000000000000000,115.000000000000000,0.568627000000000,1.000000000000000,0.450980000000000
,3339,116184,3339.000000000000000,West Gulf Coastal Plain Chenier and Upper Texas Coastal Fringe Forest and Woodland,2339.000000000000000,Tr West Gulf Coastal Plain Chenier and Upper Texas Coastal Fringe Forest and Woodland,Tree,656.000000000000000,Hardwood,Texas Live Oak,SAF 89: Live Oak,Tree-dominated,Closed tree canopy,Deciduous closed tree canopy,145.000000000000000,255.000000000000000,115.000000000000000,0.568627000000000,1.000000000000000,0.450980000000000
,3340,589992,3340.000000000000000,Appalachian Shale Barrens,2340.000000000000000,Tr Appalachian Shale Barrens,Tree,664.000000000000000,Conifer-Hardwood,Chestnut Oak-Virginia Pine Forest and Woodland,LF 55: Appalachian Grass and Shrub Balds,Tree-dominated,Open tree canopy,Deciduous open tree canopy,82.000000000000000,52.000000000000000,34.000000000000000,0.321569000000000,0.203922000000000,0.133333000000000
,3342,174648,3342.000000000000000,Piedmont Hardpan Woodland and Forest,2342.000000000000000,Tr Piedmont Hardpan Woodland and Forest,Tree,662.000000000000000,Hardwood,Post Oak Woodland and Savanna,SAF 40: Post Oak-Blackjack Oak,Tree-dominated,Open tree canopy,Deciduous open tree canopy,85.000000000000000,187.000000000000000,194.000000000000000,0.333333000000000,0.733333000000000,0.760784000000000
,3343,18206104,3343.000000000000000,Southern Atlantic Coastal Plain Mesic Hardwood Forest,2343.000000000000000,Tr Southern Atlantic Coastal Plain Mesic Hardwood Forest,Tree,680.000000000000000,Hardwood,Sweetgum-Water Oak Forest,SAF 92: Sweetgum-Willow Oak,Tree-dominated,Closed tree canopy,Deciduous closed tree canopy,145.000000000000000,255.000000000000000,115.000000000000000,0.568627000000000,1.000000000000000,0.450980000000000
,3344,1893325,3344.000000000000000,Boreal Jack Pine-Black Spruce Forest,2344.000000000000000,Tr Boreal Jack Pine-Black Spruce Forest,Tree,676.000000000000000,Conifer,Jack Pine Forest,SAF 1: Jack Pine,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,174.000000000000000,245.000000000000000,224.000000000000000,0.682353000000000,0.960784000000000,0.878431000000000
,3346,8342666,3346.000000000000000,Atlantic Coastal Plain Fall-line Sandhills Longleaf Pine Woodland,2346.000000000000000,Tr Atlantic Coastal Plain Fall-line Sandhills Longleaf Pine Woodland,Tree,677.000000000000000,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak,Tree-dominated,Open tree canopy,Evergreen open tree canopy,116.000000000000000,214.000000000000000,204.000000000000000,0.454902000000000,0.839216000000000,0.800000000000000
,3347,10197698,3347.000000000000000,Atlantic Coastal Plain Upland Longleaf Pine Woodland,2347.000000000000000,Tr Atlantic Coastal Plain Upland Longleaf Pine Woodland,Tree,677.000000000000000,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak,Tree-dominated,Open tree canopy,Evergreen open tree canopy,116.000000000000000,214.000000000000000,204.000000000000000,0.454902000000000,0.839216000000000,0.800000000000000
,3348,1799829,3348.000000000000000,West Gulf Coastal Plain Upland Longleaf Pine Forest and Woodland,2348.000000000000000,Tr West Gulf Coastal Plain Upland Longleaf Pine Forest and Woodland,Tree,677.000000000000000,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak,Tree-dominated,Open tree canopy,Evergreen open tree canopy,116.000000000000000,214.000000000000000,204.000000000000000,0.454902000000000,0.839216000000000,0.800000000000000
,3349,23280348,3349.000000000000000,East Gulf Coastal Plain Interior Upland Longleaf Pine Woodland,2349.000000000000000,Tr East Gulf Coastal Plain Interior Upland Longleaf Pine Woodland,Tree,677.000000000000000,Conifer,Longleaf Pine Woodland,SAF 70: Longleaf Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,116.000000000000000,214.000000000000000,204.000000000000000,0.454902000000000,0.839216000000000,0.800000000000000
,3350,613143,3350.000000000000000,Central and Southern Appalachian Spruce-Fir Forest,2350.000000000000000,Tr Central and Southern Appalachian Spruce-Fir Forest,Tree,693.000000000000000,Conifer-Hardwood,Spruce-Fir-Hardwood Forest,SAF 30: Red Spruce-Yellow Birch,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,159.000000000000000,255.000000000000000,128.000000000000000,0.623529000000000,1.000000000000000,0.501961000000000
,3351,483814,3351.000000000000000,Southeastern Interior Longleaf Pine Woodland,2351.000000000000000,Tr Southeastern Interior Longleaf Pine Woodland,Tree,677.000000000000000,Conifer,Longleaf Pine Woodland,SAF 70: Longleaf Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,116.000000000000000,214.000000000000000,204.000000000000000,0.454902000000000,0.839216000000000,0.800000000000000
,3352,1275545,3352.000000000000000,Southern Appalachian Montane Pine Forest and Woodland,2352.000000000000000,Tr Southern Appalachian Montane Pine Forest and Woodland,Tree,686.000000000000000,Conifer,Pitch Pine Woodlands,SAF 51: White Pine-Chestnut Oak,Tree-dominated,Open tree canopy,Evergreen open tree canopy,13.000000000000000,69.000000000000000,133.000000000000000,0.050980000000000,0.270588000000000,0.521569000000000
,3353,5290513,3353.000000000000000,Southern Appalachian Low-Elevation Pine Forest,2353.000000000000000,Tr Southern Appalachian Low-Elevation Pine Forest,Tree,695.000000000000000,Conifer,Virginia Pine Forest,SAF 79: Virginia Pine,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,10.000000000000000,61.000000000000000,128.000000000000000,0.039216000000000,0.239216000000000,0.501961000000000
,3354,151491,3354.000000000000000,Northeastern Interior Pine Barrens,2354.000000000000000,Tr Northeastern Interior Pine Barrens,Tree,686.000000000000000,Conifer,Pitch Pine Woodlands,SAF 45: Pitch Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,116.000000000000000,214.000000000000000,204.000000000000000,0.454902000000000,0.839216000000000,0.800000000000000
,3355,1790278,3355.000000000000000,Northern Atlantic Coastal Plain Pitch Pine Barrens,2355.000000000000000,Tr Northern Atlantic Coastal Plain Pitch Pine Barrens,Tree,686.000000000000000,Conifer,Pitch Pine Woodlands,SAF 45: Pitch Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,116.000000000000000,214.000000000000000,204.000000000000000,0.454902000000000,0.839216000000000,0.800000000000000
,3356,3850173,3356.000000000000000,Florida Longleaf Pine Sandhill,2356.000000000000000,Tr Florida Longleaf Pine Sandhill,Tree,677.000000000000000,Conifer,Longleaf Pine Woodland,SAF 71: Longleaf Pine-Scrub Oak,Tree-dominated,Open tree canopy,Evergreen open tree canopy,116.000000000000000,214.000000000000000,204.000000000000000,0.454902000000000,0.839216000000000,0.800000000000000
,3357,12035999,3357.000000000000000,Southern Coastal Plain Mesic Slope Forest,2357.000000000000000,Tr Southern Coastal Plain Mesic Slope Forest,Tree,680.000000000000000,Hardwood,Sweetgum-Water Oak Forest,SAF 88: Willow Oak-Water Oak-Diamondleaf Oak,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,145.000000000000000,255.000000000000000,115.000000000000000,0.568627000000000,1.000000000000000,0.450980000000000
,3358,1215076,3358.000000000000000,East-Central Texas Plains Pine Forest and Woodland,2358.000000000000000,Tr East-Central Texas Plains Pine Forest and Woodland,Tree,689.000000000000000,Conifer,Shortleaf Pine Woodland,SAF 40: Post Oak-Blackjack Oak,Tree-dominated,Open tree canopy,Evergreen open tree canopy,85.000000000000000,187.000000000000000,194.000000000000000,0.333333000000000,0.733333000000000,0.760784000000000
,3359,1689676,3359.000000000000000,Gulf and Atlantic Coastal Plain Floodplain Shrubland,2473.000000000000000,Tr Gulf and Atlantic Coastal Plain Floodplain Systems,Shrub,666.000000000000000,Riparian,Eastern Floodplain Forests,SAF 92: Sweetgum-Willow Oak,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,145.000000000000000,255.000000000000000,115.000000000000000,0.568627000000000,1.000000000000000,0.450980000000000
,3361,884707,3361.000000000000000,Central Atlantic Coastal Plain Maritime Forest,2361.000000000000000,Tr Central Atlantic Coastal Plain Maritime Forest,Tree,679.000000000000000,Hardwood,Maritime Forest,SAF 74: Cabbage Palmetto,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,107.000000000000000,209.000000000000000,206.000000000000000,0.419608000000000,0.819608000000000,0.807843000000000
,3362,7203860,3362.000000000000000,Laurentian-Acadian Northern Pine Forest,2362.000000000000000,Tr Laurentian-Acadian Northern Pine Forest,Tree,665.000000000000000,Conifer,Red Pine-White Pine Forest and Woodland,SAF 15: Red Pine,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,174.000000000000000,245.000000000000000,224.000000000000000,0.682353000000000,0.960784000000000,0.878431000000000
,3363,315268,3363.000000000000000,Central Interior Highlands Dry Acidic Glade and Barrens,2363.000000000000000,Tr Central Interior Highlands Dry Acidic Glade and Barrens,Tree,670.000000000000000,Conifer-Hardwood,Glades and Barrens,SRM 803: Missouri Glades,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,255.000000000000000,153.000000000000000,0.000000000000000,1.000000000000000,0.600000000000000,0.000000000000000
,3364,1329693,3364.000000000000000,Ozark-Ouachita Dry Oak Woodland,2364.000000000000000,Tr Ozark-Ouachita Dry Oak Woodland,Tree,662.000000000000000,Hardwood,Post Oak Woodland and Savanna,SAF 40: Post Oak-Blackjack Oak,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,85.000000000000000,187.000000000000000,194.000000000000000,0.333333000000000,0.733333000000000,0.760784000000000
,3365,17628905,3365.000000000000000,Boreal White Spruce-Fir Forest,2365.000000000000000,Tr Boreal White Spruce-Fir Forest,Tree,693.000000000000000,Conifer,Spruce-Fir-Hardwood Forest,SAF 5: Balsam Fir,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,182.000000000000000,250.000000000000000,227.000000000000000,0.713725000000000,0.980392000000000,0.890196000000000
,3366,15404605,3366.000000000000000,Laurentian-Acadian Pine-Hemlock Forest,2366.000000000000000,Tr Laurentian-Acadian Pine-Hemlock Forest,Tree,685.000000000000000,Conifer,Pine-Hemlock-Hardwood Forest,SAF 24: Hemlock-Yellow Birch,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,0.000000000000000,92.000000000000000,0.000000000000000,0.000000000000000,0.360784000000000,0.000000000000000
,3367,11980249,3367.000000000000000,Ozark-Ouachita Shortleaf Pine Forest and Woodland,2367.000000000000000,Tr Ozark-Ouachita Shortleaf Pine Forest and Woodland,Tree,690.000000000000000,Conifer-Hardwood,Shortleaf Pine-Oak Forest and Woodland,SAF 76: Shortleaf Pine-Oak,Tree-dominated,Closed tree canopy,Mixed evergreen-deciduous closed tree canopy,116.000000000000000,214.000000000000000,190.000000000000000,0.454902000000000,0.839216000000000,0.745098000000000
,3368,11196548,3368.000000000000000,Southern Piedmont Dry Pine Forest,2368.000000000000000,Tr Southern Piedmont Dry Pine Forest,Tree,664.000000000000000,Conifer-Hardwood,Chestnut Oak-Virginia Pine Forest and Woodland,SAF 59: Yellow Poplar-White Oak-Northern Red Oak,Tree-dominated,Closed tree canopy,Mixed evergreen-deciduous closed tree canopy,159.000000000000000,255.000000000000000,128.000000000000000,0.623529000000000,1.000000000000000,0.501961000000000
,3369,5006323,3369.000000000000000,Central Appalachian Dry Pine Forest,2369.000000000000000,Tr Central Appalachian Dry Pine Forest,Tree,664.000000000000000,Conifer-Hardwood,Chestnut Oak-Virginia Pine Forest and Woodland,SAF 44: Chestnut Oak,Tree-dominated,Closed tree canopy,Mixed evergreen-deciduous closed tree canopy,13.000000000000000,69.000000000000000,133.000000000000000,0.050980000000000,0.270588000000000,0.521569000000000
,3370,10651047,3370.000000000000000,Appalachian Hemlock Forest,2370.000000000000000,Tr Appalachian Hemlock Forest,Tree,685.000000000000000,Conifer,Pine-Hemlock-Hardwood Forest,SAF 60: Sugar Maple-Beech,Tree-dominated,Closed tree canopy,Mixed evergreen-deciduous closed tree canopy,0.000000000000000,38.000000000000000,115.000000000000000,0.000000000000000,0.149020000000000,0.450980000000000
,3371,14396500,3371.000000000000000,West Gulf Coastal Plain Pine Forest,2371.000000000000000,Tr West Gulf Coastal Plain Pine Forest,Tree,689.000000000000000,Conifer,Shortleaf Pine Woodland,SAF 82: Loblolly Pine-Hardwood,Tree-dominated,Closed tree canopy,Mixed evergreen-deciduous closed tree canopy,145.000000000000000,255.000000000000000,115.000000000000000,0.568627000000000,1.000000000000000,0.450980000000000
,3372,3849300,3372.000000000000000,East Gulf Coastal Plain Interior Shortleaf Pine Forest,2372.000000000000000,Tr East Gulf Coastal Plain Interior Shortleaf Pine Forest,Tree,690.000000000000000,Conifer-Hardwood,Shortleaf Pine-Oak Forest and Woodland,SAF 76: Shortleaf Pine-Oak,Tree-dominated,Closed tree canopy,Mixed evergreen-deciduous closed tree canopy,116.000000000000000,214.000000000000000,190.000000000000000,0.454902000000000,0.839216000000000,0.745098000000000
,3373,20659029,3373.000000000000000,Acadian Low-Elevation Spruce-Fir Forest,2373.000000000000000,Tr Acadian Low-Elevation Spruce-Fir Forest,Tree,693.000000000000000,Conifer-Hardwood,Spruce-Fir-Hardwood Forest,SAF 33: Red Spruce-Balsam Fir,Tree-dominated,Closed tree canopy,Mixed evergreen-deciduous closed tree canopy,186.000000000000000,54.000000000000000,14.000000000000000,0.729412000000000,0.211765000000000,0.054902000000000
,3374,11863883,3374.000000000000000,Acadian-Appalachian Montane Spruce-Fir Forest,2374.000000000000000,Tr Acadian-Appalachian Montane Spruce-Fir Forest,Tree,693.000000000000000,Conifer-Hardwood,Spruce-Fir-Hardwood Forest,SAF 33: Red Spruce-Balsam Fir,Tree-dominated,Closed tree canopy,Mixed evergreen-deciduous closed tree canopy,186.000000000000000,54.000000000000000,14.000000000000000,0.729412000000000,0.211765000000000,0.054902000000000
,3375,350760,3375.000000000000000,Eastern Serpentine Woodland,2375.000000000000000,Tr Eastern Serpentine Woodland,Tree,670.000000000000000,Conifer-Hardwood,Glades and Barrens,SAF 46: Eastern Redcedar,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,0.000000000000000,38.000000000000000,115.000000000000000,0.000000000000000,0.149020000000000,0.450980000000000
,3376,7528333,3376.000000000000000,Southern Ridge and Valley/Cumberland Dry Calcareous Forest,2376.000000000000000,Tr Southern Ridge and Valley/Cumberland Dry Calcareous Forest,Tree,660.000000000000000,Hardwood,White Oak-Red Oak-Hickory Forest and Woodland,SAF 52: White Oak-Black Oak-Northern Red Oak,Tree-dominated,Closed tree canopy,Mixed evergreen-deciduous closed tree canopy,85.000000000000000,187.000000000000000,194.000000000000000,0.333333000000000,0.733333000000000,0.760784000000000
,3377,872335,3377.000000000000000,Central Appalachian Rocky Pine Woodland,2377.000000000000000,Tr Central Appalachian Rocky Pine Woodland,Tree,664.000000000000000,Conifer-Hardwood,Chestnut Oak-Virginia Pine Forest and Woodland,SAF 44: Chestnut Oak,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,13.000000000000000,69.000000000000000,133.000000000000000,0.050980000000000,0.270588000000000,0.521569000000000
,3378,953276,3378.000000000000000,West Gulf Coastal Plain Sandhill Shortleaf Pine Forest and Woodland,2378.000000000000000,Tr West Gulf Coastal Plain Sandhill Shortleaf Pine Forest and Woodland,Tree,689.000000000000000,Conifer,Shortleaf Pine Woodland,SAF 76: Shortleaf Pine-Oak,Tree-dominated,Closed tree canopy,Mixed evergreen-deciduous closed tree canopy,116.000000000000000,214.000000000000000,190.000000000000000,0.454902000000000,0.839216000000000,0.745098000000000
,3379,322927,3379.000000000000000,Northern Atlantic Coastal Plain Maritime Forest,2379.000000000000000,Tr Northern Atlantic Coastal Plain Maritime Forest,Tree,679.000000000000000,Hardwood,Maritime Forest,SAF 81: Loblolly Pine,Tree-dominated,Closed tree canopy,Mixed evergreen-deciduous closed tree canopy,145.000000000000000,255.000000000000000,115.000000000000000,0.568627000000000,1.000000000000000,0.450980000000000
,3380,244552,3380.000000000000000,East Gulf Coastal Plain Maritime Forest,2380.000000000000000,Tr East Gulf Coastal Plain Maritime Forest,Tree,679.000000000000000,Hardwood,Maritime Forest,SAF 74: Cabbage Palmetto,Tree-dominated,Closed tree canopy,Mixed evergreen-deciduous closed tree canopy,107.000000000000000,209.000000000000000,206.000000000000000,0.419608000000000,0.819608000000000,0.807843000000000
,3381,144050,3381.000000000000000,Lower Mississippi River Dune Woodland and Forest,2381.000000000000000,Tr Lower Mississippi River Dune Woodland and Forest,Tree,662.000000000000000,Hardwood,Post Oak Woodland and Savanna,SAF 40: Post Oak-Blackjack Oak,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,85.000000000000000,187.000000000000000,194.000000000000000,0.333333000000000,0.733333000000000,0.760784000000000
,3382,588833,3382.000000000000000,Southern Atlantic Coastal Plain Maritime Forest,2382.000000000000000,Tr Southern Atlantic Coastal Plain Maritime Forest,Tree,679.000000000000000,Hardwood,Maritime Forest,SAF 74: Cabbage Palmetto,Tree-dominated,Closed tree canopy,Mixed evergreen-deciduous closed tree canopy,107.000000000000000,209.000000000000000,206.000000000000000,0.419608000000000,0.819608000000000,0.807843000000000
,3383,24291796,3383.000000000000000,Edwards Plateau Limestone Woodland,2383.000000000000000,Tr Edwards Plateau Limestone Savanna and Woodland,Tree,662.000000000000000,Hardwood,Post Oak Woodland and Savanna,SRM 733: Juniper-Oak,Tree-dominated,Closed tree canopy,Mixed evergreen-deciduous closed tree canopy,34.000000000000000,109.000000000000000,153.000000000000000,0.133333000000000,0.427451000000000,0.600000000000000
,3384,18773,3384.000000000000000,Mississippi Delta Maritime Forest,2384.000000000000000,Tr Mississippi Delta Maritime Forest,Tree,679.000000000000000,Hardwood,Maritime Forest,SAF 89: Live Oak,Tree-dominated,Closed tree canopy,Mixed evergreen-deciduous closed tree canopy,145.000000000000000,255.000000000000000,115.000000000000000,0.568627000000000,1.000000000000000,0.450980000000000
,3385,5047392,3385.000000000000000,Western Great Plains Wooded Draw and Ravine,2385.000000000000000,Tr Western Great Plains Wooded Draw and Ravine,Tree,635.000000000000000,Riparian,Western Riparian Woodland and Shrubland,LF 41: Deciduous Shrubland,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,128.000000000000000,97.000000000000000,69.000000000000000,0.501961000000000,0.380392000000000,0.270588000000000
,3386,39668,3386.000000000000000,Acadian-Appalachian Alpine Tundra,2386.000000000000000,Sh Acadian-Appalachian Alpine Tundra,Shrub,651.000000000000000,Shrubland,Alpine-Subalpine Barrens,LF 55: Appalachian Grass and Shrub Balds,Shrub-dominated,Dwarf-shrubland,Mixed evergreen-deciduous dwarf-shrubland,82.000000000000000,52.000000000000000,34.000000000000000,0.321569000000000,0.203922000000000,0.133333000000000
,3387,419093,3387.000000000000000,Florida Peninsula Inland Scrub Shrubland,2387.000000000000000,Tr Florida Peninsula Inland Scrub,Shrub,691.000000000000000,Shrubland,Southern Scrub Oak,SAF 72: Southern Scrub Oak,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,145.000000000000000,255.000000000000000,115.000000000000000,0.568627000000000,1.000000000000000,0.450980000000000
,3389,28221,3389.000000000000000,Acadian-Appalachian Subalpine Woodland,2389.000000000000000,Tr Acadian-Appalachian Subalpine Woodland and Heath-Krummholz,Tree,651.000000000000000,Shrubland,Alpine-Subalpine Barrens,LF 55: Appalachian Grass and Shrub Balds,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,82.000000000000000,52.000000000000000,34.000000000000000,0.321569000000000,0.203922000000000,0.133333000000000
,3390,1803606,3390.000000000000000,Tamaulipan Mixed Deciduous Thornscrub,2390.000000000000000,Sh Tamaulipan Mixed Deciduous Thornscrub,Shrub,613.000000000000000,Shrubland,Desert Scrub,SRM 728: Mesquite-Ganjeno-Acacia,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,82.000000000000000,52.000000000000000,34.000000000000000,0.321569000000000,0.203922000000000,0.133333000000000
